FilePath,Project,CatchQuantity,CatchSizeLOC,CatchSizeSLOC,CaughtExceptions,TotalPossibleExceptions,PercentageOfCaughtExceptions
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/PropertyValueException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/graph/spi/AttributeNodeImplementor.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/graph/spi/GraphNodeImplementor.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/CustomEntityDirtinessStrategy.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/SessionImpl.java,hibernate-5.0,12,0,0,3,12,25.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/AbstractQueryImpl.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/DynamicFilterAliasGenerator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryImpl.java,hibernate-5.0,7,0,0,2,7,28.57142857142857
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/LockModeConverter.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/JdbcExceptionHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/EntityPrinter.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/SerializationHelper.java,hibernate-5.0,9,0,0,3,9,33.33333333333333
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/MarkerObject.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/config/ConfigurationException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/config/ConfigurationHelper.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/io/StreamCopier.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/ValueHolder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/OriginImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XmlDocumentImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XmlInfrastructureException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/BaseXMLEventReader.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/DTDEntityResolver.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/FilteringXMLEventReader.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/BufferedXMLEventReader.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/ErrorLogger.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XsdException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/UnsupportedOrmXsdVersionException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XMLStreamConstantsUtils.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/Origin.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XmlDocument.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/xml/XMLHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/type/PrimitiveWrapperHelper.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/Cloneable.java,hibernate-5.0,5,0,0,0,5,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/jndi/JndiHelper.java,hibernate-5.0,2,0,0,1,2,50.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/ReflectHelper.java,hibernate-5.0,11,0,0,0,11,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/BytesHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/beans/BeanIntrospectionException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/beans/BeanInfoHelper.java,hibernate-5.0,8,0,0,0,8,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/compare/EqualsHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/compare/ComparableComparator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/compare/CalendarComparator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/StringHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/IdentitySet.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/BoundedConcurrentHashMap.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/ConcurrentReferenceHashMap.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/JoinedIterable.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/SingletonIterator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/CollectionHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/ArrayHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/LazyIterator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/EmptyIterator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/collections/IdentityMap.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/util/ConfigHelper.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/ScrollableResultsImpl.java,hibernate-5.0,11,0,0,0,11,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/AbstractBasicQueryContractImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/FetchingScrollableResultsImpl.java,hibernate-5.0,4,0,0,0,4,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryObserverChain.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/FilterImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/FilterHelper.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/CoreMessageLogger.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/SQLQueryImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/AbstractScrollableResults.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/SessionFactoryRegistry.java,hibernate-5.0,6,0,0,5,6,83.33333333333334
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/CoreLogging.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/CriteriaImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/NamedQueryRepository.java,hibernate-5.0,2,0,0,2,2,100.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/ConnectionObserverStatsBridge.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/QueryImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/AbstractSessionImpl.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/log/DeprecationLogger.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/log/UrlMessageBundle.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/CollectionFilterImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/FilterConfiguration.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/StaticFilterAliasGenerator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/TypeLocatorImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/FilterAliasGenerator.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/CacheImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/IteratorImpl.java,hibernate-5.0,2,0,0,1,2,50.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/internal/StatelessSessionImpl.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/Cache.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/CallbackException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/UnknownEntityTypeException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/UnresolvableObjectException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/StaleObjectStateException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/OptimisticLockException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/PropertySetterAccessException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/HibernateError.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/ReplicationMode.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/WrongClassException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/PositionalParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/ParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/VersionTypeSeedParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/DynamicFilterParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/AbstractExplicitParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/CollectionFilterKeyParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/ExplicitParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/param/NamedParameterSpecification.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/AnnotationException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/SecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/HibernateTraversableResolver.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ValidationMode.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/BeanValidationIntegrator.java,hibernate-5.0,11,0,0,0,11,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/ActivationContext.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/TypeSafeActivator.java,hibernate-5.0,8,0,0,2,8,25.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/IntegrationException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/BeanValidationEventListener.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/GroupsPerOperation.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/beanvalidation/DuplicationStrategyImpl.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/AttributeConversionInfo.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/DefaultComponentSafeNamingStrategy.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/CreateKeySecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/SecondaryTableSecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/Environment.java,hibernate-5.0,4,0,0,4,4,100.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/VerifyFetchProfileReferenceSecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/NamingStrategy.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/FkSecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ImprovedNamingStrategy.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ExtendsQueueEntry.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ComponentPropertyHolder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ObjectNameSource.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/EJB3NamingStrategy.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/NotYetImplementedException.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ToOneBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/OneToOneSecondPass.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/EJB3DTDEntityResolver.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/AnnotationBinder.java,hibernate-5.0,2,0,0,2,2,100.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ToOneFkSecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/Configuration.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/AvailableSettings.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/Ejb3DiscriminatorColumn.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ColumnsBuilder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/SetSimpleValueTypeSecondPass.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/WrappedInferredData.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/PropertyHolderBuilder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/AccessType.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/PropertyPreloadedData.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/AbstractPropertyHolder.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/Ejb3JoinColumn.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/ClassPropertyHolder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/MetadataSourceType.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/PrimitiveArrayBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/SimpleValueBinder.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/EntityBinder.java,hibernate-5.0,2,0,0,0,2,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/ListBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/IdBagBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/QueryHintDefinition.java,hibernate-5.0,3,0,0,0,3,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/MapBinder.java,hibernate-5.0,1,0,0,0,1,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/TableBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/BagBinder.java,hibernate-5.0,0,0,0,0,0,0.0
/Users/asiftanim/Downloads/hibernate-orm-5.0.0.Final/hibernate-core/src/main/java/org/hibernate/cfg/annotations/MapKeyJoinColumnDelegator.java,hibernate-5.0,0,0,0,0,0,0.0
